project_id,site_id,datetime,duration,depth_m,Chla_ugL_mean,Temp_C_mean
vera4cast,fcre,2018-12-04 00:00:00.000000Z,P1D,1.6,6.703819444444444,5.991833333333333
vera4cast,fcre,2018-12-05 00:00:00.000000Z,P1D,1.6,6.965633823943662,5.802485915492958
vera4cast,fcre,2018-12-06 00:00:00.000000Z,P1D,1.6,7.1054545524475525,5.476335664335664
vera4cast,fcre,2018-12-07 00:00:00.000000Z,P1D,1.6,6.828741272727273,5.224412587412587
vera4cast,fcre,2018-12-08 00:00:00.000000Z,P1D,1.6,7.52650348951049,5.043125874125874
vera4cast,fcre,2018-12-09 00:00:00.000000Z,P1D,1.6,8.356153867132868,4.678062937062937
vera4cast,fcre,2018-12-10 00:00:00.000000Z,P1D,1.6,7.322499993055556,3.7698472222222223
vera4cast,fcre,2018-12-11 00:00:00.000000Z,P1D,1.6,7.126690154929578,3.3174295774647886
vera4cast,fcre,2018-12-12 00:00:00.000000Z,P1D,1.6,7.686713272727273,3.0874545454545457
vera4cast,fcre,2018-12-13 00:00:00.000000Z,P1D,1.6,8.106180541666667,3.066284722222222
vera4cast,fcre,2018-12-14 00:00:00.000000Z,P1D,1.6,8.797482524475525,3.1964545454545457
vera4cast,fcre,2018-12-15 00:00:00.000000Z,P1D,1.6,9.880763895833333,3.5295277777777776
vera4cast,fcre,2018-12-16 00:00:00.000000Z,P1D,1.6,8.170774633802816,4.417619718309859
vera4cast,fcre,2018-12-17 00:00:00.000000Z,P1D,1.6,7.556190468253968,4.548928571428571
vera4cast,fcre,2018-12-18 00:00:00.000000Z,P1D,1.6,6.4468531468531465,4.794783216783217
vera4cast,fcre,2018-12-19 00:00:00.000000Z,P1D,1.6,6.531619732394367,4.719098591549296
vera4cast,fcre,2018-12-20 00:00:00.000000Z,P1D,1.6,7.49398606993007,4.69806993006993
vera4cast,fcre,2018-12-21 00:00:00.000000Z,P1D,1.6,7.834125874125874,5.077076923076923
vera4cast,fcre,2018-12-22 00:00:00.000000Z,P1D,1.6,7.063888902777777,5.674986111111111
vera4cast,fcre,2018-12-23 00:00:00.000000Z,P1D,1.6,6.754166659722222,5.349006944444445
vera4cast,fcre,2018-12-24 00:00:00.000000Z,P1D,1.6,6.339861145833333,5.289104166666666
vera4cast,fcre,2018-12-25 00:00:00.000000Z,P1D,1.6,7.657083319444444,5.170631944444445
vera4cast,fcre,2018-12-26 00:00:00.000000Z,P1D,1.6,7.286971845070423,5.046218309859155
vera4cast,fcre,2018-12-27 00:00:00.000000Z,P1D,1.6,8.429295788732395,4.848633802816901
vera4cast,fcre,2018-12-28 00:00:00.000000Z,P1D,1.6,9.953591577464788,4.946943661971831
vera4cast,fcre,2018-12-29 00:00:00.000000Z,P1D,1.6,9.465000041666666,5.416
vera4cast,fcre,2018-12-30 00:00:00.000000Z,P1D,1.6,9.614930569444445,5.8149444444444445
vera4cast,fcre,2018-12-31 00:00:00.000000Z,P1D,1.6,10.618472236111112,5.999451388888889
vera4cast,fcre,2019-01-01 00:00:00.000000Z,P1D,1.6,9.553333333333333,6.238270833333333
vera4cast,fcre,2019-01-02 00:00:00.000000Z,P1D,1.6,9.74689393939394,6.620712121212121
vera4cast,fcre,2019-01-03 00:00:00.000000Z,P1D,1.6,8.947957767605633,6.396507042253521
vera4cast,fcre,2019-01-04 00:00:00.000000Z,P1D,1.6,11.257986097222222,6.355284722222223
vera4cast,fcre,2019-01-05 00:00:00.000000Z,P1D,1.6,10.613749979166666,6.317347222222223
vera4cast,fcre,2019-01-06 00:00:00.000000Z,P1D,1.6,9.568671307692307,6.301426573426573
vera4cast,fcre,2019-01-07 00:00:00.000000Z,P1D,1.6,8.462361111111111,6.147104166666667
vera4cast,fcre,2019-01-08 00:00:00.000000Z,P1D,1.6,7.202957753521127,5.997922535211267
vera4cast,fcre,2019-01-09 00:00:00.000000Z,P1D,1.6,7.020902770833334,6.009111111111111
vera4cast,fcre,2019-01-10 00:00:00.000000Z,P1D,1.6,7.482587426573427,5.668517482517482
vera4cast,fcre,2019-01-11 00:00:00.000000Z,P1D,1.6,6.770833319444445,4.689277777777778
vera4cast,fcre,2019-01-12 00:00:00.000000Z,P1D,1.6,7.490979034965035,4.289601398601398
vera4cast,fcre,2019-01-13 00:00:00.000000Z,P1D,1.6,8.60382975177305,3.832191489361702
vera4cast,fcre,2019-01-14 00:00:00.000000Z,P1D,1.6,8.978055541666667,3.430361111111111
vera4cast,fcre,2019-01-15 00:00:00.000000Z,P1D,1.6,8.400283716312057,3.46077304964539
vera4cast,fcre,2019-01-16 00:00:00.000000Z,P1D,1.6,7.491901401408451,3.3030281690140844
vera4cast,fcre,2019-01-17 00:00:00.000000Z,P1D,1.6,8.402198609929078,3.273886524822695
vera4cast,fcre,2019-01-18 00:00:00.000000Z,P1D,1.6,8.221597229166667,3.415208333333333
vera4cast,fcre,2019-01-19 00:00:00.000000Z,P1D,1.6,9.585416680555555,3.4354444444444443
vera4cast,fcre,2019-01-20 00:00:00.000000Z,P1D,1.6,9.186597201388889,3.5561319444444446
vera4cast,fcre,2019-01-21 00:00:00.000000Z,P1D,1.6,7.954475517482518,2.7536433566433565
vera4cast,fcre,2019-01-22 00:00:00.000000Z,P1D,1.6,7.540486104166667,1.8763402777777776
vera4cast,fcre,2019-01-23 00:00:00.000000Z,P1D,1.6,9.1472916875,2.311583333333333
vera4cast,fcre,2019-01-24 00:00:00.000000Z,P1D,1.6,9.273591563380284,2.569788732394366
vera4cast,fcre,2019-01-25 00:00:00.000000Z,P1D,1.6,7.9236805625,2.804388888888889
vera4cast,fcre,2019-01-26 00:00:00.000000Z,P1D,1.6,7.863611104166667,2.4907430555555554
vera4cast,fcre,2019-01-27 00:00:00.000000Z,P1D,1.6,8.73006990909091,2.413286713286713
vera4cast,fcre,2019-01-28 00:00:00.000000Z,P1D,1.6,8.905174832167832,2.731944055944056
vera4cast,fcre,2019-01-29 00:00:00.000000Z,P1D,1.6,10.075486118055556,3.2799444444444443
vera4cast,fcre,2019-01-30 00:00:00.000000Z,P1D,1.6,9.905069409722222,2.779659722222222
vera4cast,fcre,2019-01-31 00:00:00.000000Z,P1D,1.6,8.790857135714285,2.4999714285714285
vera4cast,fcre,2019-02-01 00:00:00.000000Z,P1D,1.6,8.883566447552447,2.7817132867132868
vera4cast,fcre,2019-02-02 00:00:00.000000Z,P1D,1.6,9.778111902097905,3.06879020979021
vera4cast,fcre,2019-02-03 00:00:00.000000Z,P1D,1.6,8.004405587412588,3.438552447552448
vera4cast,fcre,2019-02-04 00:00:00.000000Z,P1D,1.6,8.504027770833334,3.6856388888888887
vera4cast,fcre,2019-02-05 00:00:00.000000Z,P1D,1.6,8.142152784722223,4.061423611111112
vera4cast,fcre,2019-02-06 00:00:00.000000Z,P1D,1.6,8.458811202797202,5.091622377622378
vera4cast,fcre,2019-02-07 00:00:00.000000Z,P1D,1.6,8.979305555555555,5.833465277777778
vera4cast,fcre,2019-02-08 00:00:00.000000Z,P1D,1.6,8.037021283687944,6.186021276595745
vera4cast,fcre,2019-02-09 00:00:00.000000Z,P1D,1.6,7.695704246478873,5.729753521126761
vera4cast,fcre,2019-02-10 00:00:00.000000Z,P1D,1.6,8.352587440559441,5.261776223776224
vera4cast,fcre,2019-02-11 00:00:00.000000Z,P1D,1.6,8.934097263888889,4.974694444444444
vera4cast,fcre,2019-02-12 00:00:00.000000Z,P1D,1.6,9.24374998611111,4.882375
vera4cast,fcre,2019-02-13 00:00:00.000000Z,P1D,1.6,7.533356622377623,4.788706293706293
vera4cast,fcre,2019-02-14 00:00:00.000000Z,P1D,1.6,7.7474999930555555,4.6944791666666665
vera4cast,fcre,2019-02-15 00:00:00.000000Z,P1D,1.6,8.32260561971831,4.793
vera4cast,fcre,2019-02-16 00:00:00.000000Z,P1D,1.6,7.425763895833334,5.266861111111111
vera4cast,fcre,2019-02-17 00:00:00.000000Z,P1D,1.6,7.934647908450704,5.327190140845071
vera4cast,fcre,2019-02-18 00:00:00.000000Z,P1D,1.6,7.820833333333334,5.167541666666667
vera4cast,fcre,2019-02-19 00:00:00.000000Z,P1D,1.6,7.049580433566433,5.120804195804196
vera4cast,fcre,2019-02-20 00:00:00.000000Z,P1D,1.6,9.030069444444443,4.882201388888889
vera4cast,fcre,2019-02-21 00:00:00.000000Z,P1D,1.6,7.888741293706293,4.759832167832168
vera4cast,fcre,2019-02-22 00:00:00.000000Z,P1D,1.6,8.02972220138889,5.210159722222223
vera4cast,fcre,2019-02-23 00:00:00.000000Z,P1D,1.6,10.72573427972028,5.06586013986014
vera4cast,fcre,2019-02-24 00:00:00.000000Z,P1D,1.6,9.43398602097902,5.141027972027972
vera4cast,fcre,2019-02-25 00:00:00.000000Z,P1D,1.6,7.573541673611111,5.320597222222222
vera4cast,fcre,2019-02-26 00:00:00.000000Z,P1D,1.6,9.341666645833334,5.443152777777778
vera4cast,fcre,2019-02-27 00:00:00.000000Z,P1D,1.6,8.602777756944445,5.933604166666667
vera4cast,fcre,2019-02-28 00:00:00.000000Z,P1D,1.6,9.17041958041958,6.150979020979021
vera4cast,fcre,2019-03-01 00:00:00.000000Z,P1D,1.6,2.519930555555556,6.545819444444445
vera4cast,fcre,2019-03-02 00:00:00.000000Z,P1D,1.6,0.4572027972027972,6.697265734265734
vera4cast,fcre,2019-03-03 00:00:00.000000Z,P1D,1.6,0.4729166666666666,6.889069444444444
vera4cast,fcre,2019-03-04 00:00:00.000000Z,P1D,1.6,0.4838461538461538,6.479811188811189
vera4cast,fcre,2019-03-05 00:00:00.000000Z,P1D,1.6,0.4188194444444444,6.165118055555555
vera4cast,fcre,2019-03-06 00:00:00.000000Z,P1D,1.6,0.4565277777777777,5.766715277777778
vera4cast,fcre,2019-03-07 00:00:00.000000Z,P1D,1.6,0.4359027777777777,5.522583333333333
vera4cast,fcre,2019-03-08 00:00:00.000000Z,P1D,1.6,0.469375,5.711680555555556
vera4cast,fcre,2019-03-09 00:00:00.000000Z,P1D,1.6,0.4888811188811189,5.3054265734265735
vera4cast,fcre,2019-03-10 00:00:00.000000Z,P1D,1.6,0.6011805555555556,5.2126875
vera4cast,fcre,2019-03-11 00:00:00.000000Z,P1D,1.6,0.7430985915492958,5.948098591549296
vera4cast,fcre,2019-03-12 00:00:00.000000Z,P1D,1.6,0.904055944055944,6.465055944055944
vera4cast,fcre,2019-03-13 00:00:00.000000Z,P1D,1.6,0.8752777777777778,6.433590277777777
vera4cast,fcre,2019-03-14 00:00:00.000000Z,P1D,1.6,1.0466901408450704,6.61375352112676
vera4cast,fcre,2019-03-15 00:00:00.000000Z,P1D,1.6,1.7215972222222222,7.666645840277778
vera4cast,fcre,2019-03-16 00:00:00.000000Z,P1D,1.6,2.158671328671329,8.904335636363637
vera4cast,fcre,2019-03-17 00:00:00.000000Z,P1D,1.6,2.626736111111111,8.340291659722222
vera4cast,fcre,2019-03-18 00:00:00.000000Z,P1D,1.6,3.1798611111111112,8.626423618055556
vera4cast,fcre,2019-03-19 00:00:00.000000Z,P1D,1.6,3.496083916083916,8.36327972027972
vera4cast,fcre,2019-03-20 00:00:00.000000Z,P1D,1.6,3.611666666666667,8.44990275
vera4cast,fcre,2019-03-21 00:00:00.000000Z,P1D,1.6,2.6479020979020977,8.835181825174825
vera4cast,fcre,2019-03-22 00:00:00.000000Z,P1D,1.6,3.015902777777778,8.832590305555556
vera4cast,fcre,2019-03-23 00:00:00.000000Z,P1D,1.6,3.0016666666666665,8.887944472222221
vera4cast,fcre,2019-03-24 00:00:00.000000Z,P1D,1.6,3.3140845070422533,8.66359857746479
vera4cast,fcre,2019-03-25 00:00:00.000000Z,P1D,1.6,3.808732394366197,9.373711225352112
vera4cast,fcre,2019-03-26 00:00:00.000000Z,P1D,1.6,3.9835664335664336,9.820398594405594
vera4cast,fcre,2019-03-27 00:00:00.000000Z,P1D,1.6,4.16958041958042,9.380202762237762
vera4cast,fcre,2019-03-28 00:00:00.000000Z,P1D,1.6,3.8632394366197182,9.402345056338028
vera4cast,fcre,2019-03-29 00:00:00.000000Z,P1D,1.6,3.550909090909091,10.204440566433568
vera4cast,fcre,2019-03-30 00:00:00.000000Z,P1D,1.6,3.4677083333333334,11.078145833333334
vera4cast,fcre,2019-03-31 00:00:00.000000Z,P1D,1.6,3.4464084507042254,12.058070422535213
vera4cast,fcre,2019-04-01 00:00:00.000000Z,P1D,1.6,3.62274647887324,11.700232394366196
vera4cast,fcre,2019-04-02 00:00:00.000000Z,P1D,1.6,3.342027972027972,10.889195804195804
vera4cast,fcre,2019-04-03 00:00:00.000000Z,P1D,1.6,3.61387323943662,10.31433802112676
vera4cast,fcre,2019-04-04 00:00:00.000000Z,P1D,1.6,2.9674125874125874,11.028503496503497
vera4cast,fcre,2019-04-05 00:00:00.000000Z,P1D,1.6,3.0141843971631204,11.950744680851065
vera4cast,fcre,2019-04-06 00:00:00.000000Z,P1D,1.6,2.754236111111111,12.058368055555556
vera4cast,fcre,2019-04-07 00:00:00.000000Z,P1D,1.6,3.3241666666666667,12.54326388888889
vera4cast,fcre,2019-04-08 00:00:00.000000Z,P1D,1.6,2.4447183098591547,13.541176056338028
vera4cast,fcre,2019-04-09 00:00:00.000000Z,P1D,1.6,2.2594444444444446,14.89792361111111
vera4cast,fcre,2019-04-10 00:00:00.000000Z,P1D,1.6,2.546153846153846,15.35609090909091
vera4cast,fcre,2019-04-11 00:00:00.000000Z,P1D,1.6,3.139020979020979,15.35765034965035
vera4cast,fcre,2019-04-12 00:00:00.000000Z,P1D,1.6,4.360774647887324,15.257985915492958
vera4cast,fcre,2019-04-13 00:00:00.000000Z,P1D,1.6,4.97013986013986,15.565342657342658
vera4cast,fcre,2019-04-14 00:00:00.000000Z,P1D,1.6,6.50534725,15.263284722222222
vera4cast,fcre,2019-04-15 00:00:00.000000Z,P1D,1.6,6.476713272727273,14.812573426573426
vera4cast,fcre,2019-04-16 00:00:00.000000Z,P1D,1.6,6.8577083125,13.540715277777778
vera4cast,fcre,2019-04-17 00:00:00.000000Z,P1D,1.6,6.641597229166667,14.133986111111112
vera4cast,fcre,2019-04-18 00:00:00.000000Z,P1D,1.6,6.586153818181818,15.139328671328672
vera4cast,fcre,2019-04-19 00:00:00.000000Z,P1D,1.6,7.69607145,16.014057142857144
vera4cast,fcre,2019-04-20 00:00:00.000000Z,P1D,1.6,8.4627778125,15.4131875
vera4cast,fcre,2019-04-21 00:00:00.000000Z,P1D,1.6,6.388368787234042,15.114425531914891
vera4cast,fcre,2019-04-22 00:00:00.000000Z,P1D,1.6,5.36943661971831,15.430605633802816
vera4cast,fcre,2019-04-23 00:00:00.000000Z,P1D,1.6,4.481538461538461,15.710230769230767
vera4cast,fcre,2019-04-24 00:00:00.000000Z,P1D,1.6,3.888541666666667,17.124368055555557
vera4cast,fcre,2019-04-25 00:00:00.000000Z,P1D,1.6,3.6642657342657343,17.528510489510488
vera4cast,fcre,2019-04-26 00:00:00.000000Z,P1D,1.6,3.549787234042553,17.24585815602837
vera4cast,fcre,2019-04-27 00:00:00.000000Z,P1D,1.6,2.712167832167832,16.135384615384616
vera4cast,fcre,2019-04-28 00:00:00.000000Z,P1D,1.6,1.794895104895105,16.876986013986013
vera4cast,fcre,2019-04-29 00:00:00.000000Z,P1D,1.6,1.838041958041958,17.07286713286713
vera4cast,fcre,2019-04-30 00:00:00.000000Z,P1D,1.6,1.7172027972027972,16.615202797202798
vera4cast,fcre,2019-05-01 00:00:00.000000Z,P1D,1.6,1.44013986013986,18.2273006993007
vera4cast,fcre,2019-05-02 00:00:00.000000Z,P1D,1.6,1.755281690140845,19.734091549295776
vera4cast,fcre,2019-05-03 00:00:00.000000Z,P1D,1.6,2.3163636363636364,20.75955944055944
vera4cast,fcre,2019-05-04 00:00:00.000000Z,P1D,1.6,2.765347222222222,21.44286805555556
vera4cast,fcre,2019-05-05 00:00:00.000000Z,P1D,1.6,3.028098591549296,21.47371126760564
vera4cast,fcre,2019-05-06 00:00:00.000000Z,P1D,1.6,2.803286713286713,21.10960839160839
vera4cast,fcre,2019-05-07 00:00:00.000000Z,P1D,1.6,3.3056944444444443,20.49830555555556
vera4cast,fcre,2019-05-08 00:00:00.000000Z,P1D,1.6,3.062027972027972,20.83704195804196
vera4cast,fcre,2019-05-09 00:00:00.000000Z,P1D,1.6,3.476338028169014,21.31824647887324
vera4cast,fcre,2019-05-10 00:00:00.000000Z,P1D,1.6,4.346875,21.306875
vera4cast,fcre,2019-05-11 00:00:00.000000Z,P1D,1.6,4.647202797202797,21.985692307692307
vera4cast,fcre,2019-05-12 00:00:00.000000Z,P1D,1.6,6.056363643356644,21.38378321678322
vera4cast,fcre,2019-05-13 00:00:00.000000Z,P1D,1.6,5.2384615384615385,21.218636363636364
