project_id,site_id,datetime,duration,depth_m,Chla_ugl_mean
vera4cast,bvre,2020-07-18 00:00:00.000000Z,P1D,1.5,2.669370629370629
vera4cast,bvre,2020-07-19 00:00:00.000000Z,P1D,1.5,2.3144444444444443
vera4cast,bvre,2020-07-20 00:00:00.000000Z,P1D,1.5,1.899513888888889
vera4cast,bvre,2020-07-21 00:00:00.000000Z,P1D,1.5,2.091111111111111
vera4cast,bvre,2020-07-22 00:00:00.000000Z,P1D,1.5,1.895555555555556
vera4cast,bvre,2020-07-23 00:00:00.000000Z,P1D,1.5,1.8458741258741256
vera4cast,bvre,2020-07-24 00:00:00.000000Z,P1D,1.5,2.0544444444444445
vera4cast,bvre,2020-07-25 00:00:00.000000Z,P1D,1.5,2.1644444444444444
vera4cast,bvre,2020-07-26 00:00:00.000000Z,P1D,1.5,1.8845833333333333
vera4cast,bvre,2020-07-27 00:00:00.000000Z,P1D,1.5,1.58375
vera4cast,bvre,2020-07-28 00:00:00.000000Z,P1D,1.5,1.4885416666666669
vera4cast,bvre,2020-07-29 00:00:00.000000Z,P1D,1.5,1.7015277777777778
vera4cast,bvre,2020-07-30 00:00:00.000000Z,P1D,1.5,1.8165972222222224
vera4cast,bvre,2020-07-31 00:00:00.000000Z,P1D,1.5,1.95125
vera4cast,bvre,2020-08-01 00:00:00.000000Z,P1D,1.5,3.955277777777778
vera4cast,bvre,2020-08-02 00:00:00.000000Z,P1D,1.5,2.7718055555555554
vera4cast,bvre,2020-08-03 00:00:00.000000Z,P1D,1.5,2.904513888888889
vera4cast,bvre,2020-08-04 00:00:00.000000Z,P1D,1.5,2.7138194444444443
vera4cast,bvre,2020-08-05 00:00:00.000000Z,P1D,1.5,2.3378472222222224
vera4cast,bvre,2020-08-06 00:00:00.000000Z,P1D,1.5,2.656830985915493
vera4cast,bvre,2020-08-07 00:00:00.000000Z,P1D,1.5,2.8013194444444443
vera4cast,bvre,2020-08-08 00:00:00.000000Z,P1D,1.5,2.2845138888888887
vera4cast,bvre,2020-08-09 00:00:00.000000Z,P1D,1.5,2.444652777777778
vera4cast,bvre,2020-08-10 00:00:00.000000Z,P1D,1.5,2.104861111111111
vera4cast,bvre,2020-08-11 00:00:00.000000Z,P1D,1.5,2.0120138888888888
vera4cast,bvre,2020-08-12 00:00:00.000000Z,P1D,1.5,2.0356028368794328
vera4cast,bvre,2020-08-13 00:00:00.000000Z,P1D,1.5,2.398432835820896
vera4cast,bvre,2020-08-14 00:00:00.000000Z,P1D,1.5,3.197887323943662
vera4cast,bvre,2020-08-15 00:00:00.000000Z,P1D,1.5,4.80965034965035
vera4cast,bvre,2020-08-16 00:00:00.000000Z,P1D,1.5,5.98986013986014
vera4cast,bvre,2020-08-17 00:00:00.000000Z,P1D,1.5,4.308613138686131
vera4cast,bvre,2020-08-18 00:00:00.000000Z,P1D,1.5,4.559720279720279
vera4cast,bvre,2020-08-19 00:00:00.000000Z,P1D,1.5,3.6217605633802816
vera4cast,bvre,2020-08-20 00:00:00.000000Z,P1D,1.5,3.818992805755396
vera4cast,bvre,2020-08-21 00:00:00.000000Z,P1D,1.5,4.504755244755245
vera4cast,bvre,2020-08-22 00:00:00.000000Z,P1D,1.5,4.223333333333334
vera4cast,bvre,2020-08-23 00:00:00.000000Z,P1D,1.5,3.43
vera4cast,bvre,2020-08-24 00:00:00.000000Z,P1D,1.5,3.5797916666666665
vera4cast,bvre,2020-08-25 00:00:00.000000Z,P1D,1.5,3.613263888888889
vera4cast,bvre,2020-08-26 00:00:00.000000Z,P1D,1.5,3.979078014184397
vera4cast,bvre,2020-08-27 00:00:00.000000Z,P1D,1.5,4.399791666666666
vera4cast,bvre,2020-08-28 00:00:00.000000Z,P1D,1.5,4.539722222222222
vera4cast,bvre,2020-08-29 00:00:00.000000Z,P1D,1.5,4.609791666666666
vera4cast,bvre,2020-08-30 00:00:00.000000Z,P1D,1.5,4.916527777777778
vera4cast,bvre,2020-08-31 00:00:00.000000Z,P1D,1.5,6.430694444444445
vera4cast,bvre,2020-09-01 00:00:00.000000Z,P1D,1.5,8.532291666666667
vera4cast,bvre,2020-09-02 00:00:00.000000Z,P1D,1.5,7.870909090909091
vera4cast,bvre,2020-09-03 00:00:00.000000Z,P1D,1.5,7.268601398601398
vera4cast,bvre,2020-09-04 00:00:00.000000Z,P1D,1.5,6.434375
vera4cast,bvre,2020-09-05 00:00:00.000000Z,P1D,1.5,6.588321678321679
vera4cast,bvre,2020-09-06 00:00:00.000000Z,P1D,1.5,7.389370629370629
vera4cast,bvre,2020-09-07 00:00:00.000000Z,P1D,1.5,7.602430555555555
vera4cast,bvre,2020-09-08 00:00:00.000000Z,P1D,1.5,7.5784722222222225
vera4cast,bvre,2020-09-09 00:00:00.000000Z,P1D,1.5,8.518832116788321
vera4cast,bvre,2020-09-10 00:00:00.000000Z,P1D,1.5,8.290555555555555
vera4cast,bvre,2020-09-11 00:00:00.000000Z,P1D,1.5,8.409375
vera4cast,bvre,2020-09-12 00:00:00.000000Z,P1D,1.5,11.14673611111111
vera4cast,bvre,2020-09-13 00:00:00.000000Z,P1D,1.5,9.895454545454546
vera4cast,bvre,2020-09-14 00:00:00.000000Z,P1D,1.5,9.25006993006993
vera4cast,bvre,2020-09-15 00:00:00.000000Z,P1D,1.5,10.5575
vera4cast,bvre,2020-09-16 00:00:00.000000Z,P1D,1.5,11.27702290076336
vera4cast,bvre,2020-09-17 00:00:00.000000Z,P1D,1.5,11.742377622377624
vera4cast,bvre,2020-09-18 00:00:00.000000Z,P1D,1.5,10.400347222222225
vera4cast,bvre,2020-09-19 00:00:00.000000Z,P1D,1.5,10.456197183098592
vera4cast,bvre,2020-09-20 00:00:00.000000Z,P1D,1.5,9.760763888888889
vera4cast,bvre,2020-09-21 00:00:00.000000Z,P1D,1.5,9.000279720279721
vera4cast,bvre,2020-09-22 00:00:00.000000Z,P1D,1.5,7.625138888888888
vera4cast,bvre,2020-09-23 00:00:00.000000Z,P1D,1.5,7.843958333333333
vera4cast,bvre,2020-09-24 00:00:00.000000Z,P1D,1.5,8.35048951048951
vera4cast,bvre,2020-09-25 00:00:00.000000Z,P1D,1.5,9.773819444444444
vera4cast,bvre,2020-09-26 00:00:00.000000Z,P1D,1.5,9.106083916083916
vera4cast,bvre,2020-09-27 00:00:00.000000Z,P1D,1.5,9.523146853146851
vera4cast,bvre,2020-09-28 00:00:00.000000Z,P1D,1.5,10.336573426573429
vera4cast,bvre,2020-09-29 00:00:00.000000Z,P1D,1.5,10.492291666666668
vera4cast,bvre,2020-09-30 00:00:00.000000Z,P1D,1.5,9.327552447552447
vera4cast,bvre,2020-10-01 00:00:00.000000Z,P1D,1.5,9.298947368421052
vera4cast,bvre,2020-10-02 00:00:00.000000Z,P1D,1.5,9.944513888888888
vera4cast,bvre,2020-10-03 00:00:00.000000Z,P1D,1.5,11.558251748251749
vera4cast,bvre,2020-10-04 00:00:00.000000Z,P1D,1.5,12.557152777777778
vera4cast,bvre,2020-10-05 00:00:00.000000Z,P1D,1.5,11.4664
vera4cast,bvre,2020-10-06 00:00:00.000000Z,P1D,1.5,12.707552447552448
vera4cast,bvre,2020-10-07 00:00:00.000000Z,P1D,1.5,10.481388888888889
vera4cast,bvre,2020-10-08 00:00:00.000000Z,P1D,1.5,10.24840277777778
vera4cast,bvre,2020-10-09 00:00:00.000000Z,P1D,1.5,13.106338028169016
vera4cast,bvre,2020-10-10 00:00:00.000000Z,P1D,1.5,14.139722222222222
vera4cast,bvre,2020-10-11 00:00:00.000000Z,P1D,1.5,14.264722222222222
vera4cast,bvre,2020-10-12 00:00:00.000000Z,P1D,1.5,14.612307692307692
vera4cast,bvre,2020-10-13 00:00:00.000000Z,P1D,1.5,13.219583333333333
vera4cast,bvre,2020-10-14 00:00:00.000000Z,P1D,1.5,11.624084507042252
vera4cast,bvre,2020-10-15 00:00:00.000000Z,P1D,1.5,12.865416666666668
vera4cast,bvre,2020-10-16 00:00:00.000000Z,P1D,1.5,11.10979020979021
vera4cast,bvre,2020-10-17 00:00:00.000000Z,P1D,1.5,10.559861111111111
vera4cast,bvre,2020-10-18 00:00:00.000000Z,P1D,1.5,10.785
vera4cast,bvre,2020-10-19 00:00:00.000000Z,P1D,1.5,11.883125
vera4cast,bvre,2020-10-20 00:00:00.000000Z,P1D,1.5,11.69513888888889
vera4cast,bvre,2020-10-21 00:00:00.000000Z,P1D,1.5,12.101328671328671
vera4cast,bvre,2020-10-22 00:00:00.000000Z,P1D,1.5,12.94
vera4cast,bvre,2020-10-23 00:00:00.000000Z,P1D,1.5,13.025244755244756
vera4cast,bvre,2020-10-24 00:00:00.000000Z,P1D,1.5,10.167872340425532
vera4cast,bvre,2020-10-25 00:00:00.000000Z,P1D,1.5,17.918181818181818
vera4cast,bvre,2020-10-26 00:00:00.000000Z,P1D,1.5,14.3609022556391
vera4cast,bvre,2020-10-27 00:00:00.000000Z,P1D,1.5,14.984397163120567
vera4cast,bvre,2020-10-28 00:00:00.000000Z,P1D,1.5,17.57181818181818
vera4cast,bvre,2020-10-29 00:00:00.000000Z,P1D,1.5,17.27709923664122
vera4cast,bvre,2020-10-30 00:00:00.000000Z,P1D,1.5,12.702657342657345
vera4cast,bvre,2020-10-31 00:00:00.000000Z,P1D,1.5,12.113055555555556
vera4cast,bvre,2020-11-01 00:00:00.000000Z,P1D,1.5,9.754965034965036
vera4cast,bvre,2020-11-02 00:00:00.000000Z,P1D,1.5,9.050069930069933
vera4cast,bvre,2020-11-03 00:00:00.000000Z,P1D,1.5,8.91013986013986
vera4cast,bvre,2020-11-04 00:00:00.000000Z,P1D,1.5,8.892847222222223
vera4cast,bvre,2020-11-05 00:00:00.000000Z,P1D,1.5,8.46874125874126
vera4cast,bvre,2020-11-06 00:00:00.000000Z,P1D,1.5,7.230486111111111
vera4cast,bvre,2020-11-07 00:00:00.000000Z,P1D,1.5,8.328811188811189
vera4cast,bvre,2020-11-08 00:00:00.000000Z,P1D,1.5,9.387692307692308
vera4cast,bvre,2020-11-09 00:00:00.000000Z,P1D,1.5,10.921818181818182
vera4cast,bvre,2020-11-10 00:00:00.000000Z,P1D,1.5,13.861857142857144
vera4cast,bvre,2020-11-11 00:00:00.000000Z,P1D,1.5,15.476595744680852
vera4cast,bvre,2020-11-12 00:00:00.000000Z,P1D,1.5,13.26725352112676
vera4cast,bvre,2020-11-13 00:00:00.000000Z,P1D,1.5,13.499444444444444
vera4cast,bvre,2020-11-14 00:00:00.000000Z,P1D,1.5,12.817412587412589
vera4cast,bvre,2020-11-15 00:00:00.000000Z,P1D,1.5,10.094930555555557
vera4cast,bvre,2020-11-16 00:00:00.000000Z,P1D,1.5,7.207361111111111
vera4cast,bvre,2020-11-17 00:00:00.000000Z,P1D,1.5,6.579027777777778
vera4cast,bvre,2020-11-18 00:00:00.000000Z,P1D,1.5,5.948881118881119
vera4cast,bvre,2020-11-19 00:00:00.000000Z,P1D,1.5,7.305555555555555
vera4cast,bvre,2020-11-20 00:00:00.000000Z,P1D,1.5,6.551267605633803
vera4cast,bvre,2020-11-21 00:00:00.000000Z,P1D,1.5,6.430833333333333
vera4cast,bvre,2020-11-22 00:00:00.000000Z,P1D,1.5,7.063472222222222
vera4cast,bvre,2020-11-23 00:00:00.000000Z,P1D,1.5,6.3638028169014085
vera4cast,bvre,2020-11-24 00:00:00.000000Z,P1D,1.5,7.5228472222222225
vera4cast,bvre,2020-11-25 00:00:00.000000Z,P1D,1.5,7.243356643356643
vera4cast,bvre,2020-11-26 00:00:00.000000Z,P1D,1.5,6.949580419580419
vera4cast,bvre,2020-11-27 00:00:00.000000Z,P1D,1.5,7.52965034965035
vera4cast,bvre,2020-11-28 00:00:00.000000Z,P1D,1.5,6.977062937062937
vera4cast,bvre,2020-11-29 00:00:00.000000Z,P1D,1.5,7.336180555555556
vera4cast,bvre,2020-11-30 00:00:00.000000Z,P1D,1.5,6.776549295774648
vera4cast,bvre,2020-12-01 00:00:00.000000Z,P1D,1.5,5.6925
vera4cast,bvre,2020-12-02 00:00:00.000000Z,P1D,1.5,5.931608391608392
vera4cast,bvre,2020-12-03 00:00:00.000000Z,P1D,1.5,6.402638895833333
vera4cast,bvre,2020-12-04 00:00:00.000000Z,P1D,1.5,6.584718316901409
vera4cast,bvre,2020-12-05 00:00:00.000000Z,P1D,1.5,5.311258741258741
vera4cast,bvre,2020-12-06 00:00:00.000000Z,P1D,1.5,5.584195804195804
vera4cast,bvre,2020-12-07 00:00:00.000000Z,P1D,1.5,5.71979020979021
vera4cast,bvre,2020-12-08 00:00:00.000000Z,P1D,1.5,4.575104895104895
vera4cast,bvre,2020-12-09 00:00:00.000000Z,P1D,1.5,4.879166666666666
vera4cast,bvre,2020-12-10 00:00:00.000000Z,P1D,1.5,5.724652777777778
vera4cast,bvre,2020-12-11 00:00:00.000000Z,P1D,1.5,5.992727272727273
vera4cast,bvre,2020-12-12 00:00:00.000000Z,P1D,1.5,5.5119444375
vera4cast,bvre,2020-12-13 00:00:00.000000Z,P1D,1.5,4.979930076923077
vera4cast,bvre,2020-12-14 00:00:00.000000Z,P1D,1.5,4.476153846153846
vera4cast,bvre,2020-12-15 00:00:00.000000Z,P1D,1.5,4.585069444444445
vera4cast,bvre,2020-12-16 00:00:00.000000Z,P1D,1.5,5.180208333333334
vera4cast,bvre,2020-12-17 00:00:00.000000Z,P1D,1.5,4.598111888111888
vera4cast,bvre,2020-12-18 00:00:00.000000Z,P1D,1.5,4.391180555555556
vera4cast,bvre,2020-12-19 00:00:00.000000Z,P1D,1.5,5.154236111111112
vera4cast,bvre,2020-12-20 00:00:00.000000Z,P1D,1.5,5.232097902097902
vera4cast,bvre,2020-12-21 00:00:00.000000Z,P1D,1.5,4.890209790209791
vera4cast,bvre,2020-12-22 00:00:00.000000Z,P1D,1.5,4.153263888888889
vera4cast,bvre,2020-12-23 00:00:00.000000Z,P1D,1.5,4.928055555555556
vera4cast,bvre,2020-12-24 00:00:00.000000Z,P1D,1.5,5.389166666666667
vera4cast,bvre,2020-12-25 00:00:00.000000Z,P1D,1.5,4.34034965034965
vera4cast,bvre,2020-12-26 00:00:00.000000Z,P1D,1.5,4.567272727272727
vera4cast,bvre,2020-12-27 00:00:00.000000Z,P1D,1.5,5.033611111111111
vera4cast,bvre,2020-12-28 00:00:00.000000Z,P1D,1.5,5.057913669064749
vera4cast,bvre,2020-12-29 00:00:00.000000Z,P1D,1.5,4.514375
vera4cast,bvre,2020-12-30 00:00:00.000000Z,P1D,1.5,5.182222229166666
vera4cast,bvre,2020-12-31 00:00:00.000000Z,P1D,1.5,5.104027777777778
vera4cast,bvre,2021-01-01 00:00:00.000000Z,P1D,1.5,5.887708333333333
vera4cast,bvre,2021-01-02 00:00:00.000000Z,P1D,1.5,4.948591549295775
vera4cast,bvre,2021-01-03 00:00:00.000000Z,P1D,1.5,5.644583326388889
vera4cast,bvre,2021-01-04 00:00:00.000000Z,P1D,1.5,5.46006993006993
vera4cast,bvre,2021-01-05 00:00:00.000000Z,P1D,1.5,5.269230769230769
vera4cast,bvre,2021-01-06 00:00:00.000000Z,P1D,1.5,4.833286713286713
vera4cast,bvre,2021-01-07 00:00:00.000000Z,P1D,1.5,5.290972222222222
vera4cast,bvre,2021-01-08 00:00:00.000000Z,P1D,1.5,6.0881944375
vera4cast,bvre,2021-01-09 00:00:00.000000Z,P1D,1.5,4.800699300699301
vera4cast,bvre,2021-01-10 00:00:00.000000Z,P1D,1.5,5.291824817518248
vera4cast,bvre,2021-01-11 00:00:00.000000Z,P1D,1.5,6.2877777777777775
vera4cast,bvre,2021-01-12 00:00:00.000000Z,P1D,1.5,5.483006979020979
vera4cast,bvre,2021-01-13 00:00:00.000000Z,P1D,1.5,5.2501388888888885
vera4cast,bvre,2021-01-14 00:00:00.000000Z,P1D,1.5,5.465664335664336
vera4cast,bvre,2021-01-15 00:00:00.000000Z,P1D,1.5,6.963680548611111
vera4cast,bvre,2021-01-16 00:00:00.000000Z,P1D,1.5,6.591608384615385
vera4cast,bvre,2021-01-17 00:00:00.000000Z,P1D,1.5,6.253426573426573
vera4cast,bvre,2021-01-18 00:00:00.000000Z,P1D,1.5,6.768671328671329
vera4cast,bvre,2021-01-19 00:00:00.000000Z,P1D,1.5,6.541805548611111
vera4cast,bvre,2021-01-20 00:00:00.000000Z,P1D,1.5,6.356458319444444
vera4cast,bvre,2021-01-21 00:00:00.000000Z,P1D,1.5,6.2657638888888885
vera4cast,bvre,2021-01-22 00:00:00.000000Z,P1D,1.5,6.082867132867133
vera4cast,bvre,2021-01-23 00:00:00.000000Z,P1D,1.5,6.355763875
vera4cast,bvre,2021-01-24 00:00:00.000000Z,P1D,1.5,7.8508333125
vera4cast,bvre,2021-01-25 00:00:00.000000Z,P1D,1.5,8.604097215277777
vera4cast,bvre,2021-01-26 00:00:00.000000Z,P1D,1.5,8.281249965277778
vera4cast,bvre,2021-01-27 00:00:00.000000Z,P1D,1.5,7.098661964788732
vera4cast,bvre,2021-01-28 00:00:00.000000Z,P1D,1.5,6.578741223776224
vera4cast,bvre,2021-01-29 00:00:00.000000Z,P1D,1.5,6.2676388888888885
vera4cast,bvre,2021-01-30 00:00:00.000000Z,P1D,1.5,6.936666659722222
vera4cast,bvre,2021-01-31 00:00:00.000000Z,P1D,1.5,9.170833277777778
vera4cast,bvre,2021-02-01 00:00:00.000000Z,P1D,1.5,7.127902097902098
vera4cast,bvre,2021-02-02 00:00:00.000000Z,P1D,1.5,5.9175
vera4cast,bvre,2021-02-03 00:00:00.000000Z,P1D,1.5,6.090909097902098
vera4cast,bvre,2021-02-04 00:00:00.000000Z,P1D,1.5,6.236666659722222
vera4cast,bvre,2021-02-05 00:00:00.000000Z,P1D,1.5,6.847202762237762
vera4cast,bvre,2021-02-06 00:00:00.000000Z,P1D,1.5,6.888391573426573
vera4cast,bvre,2021-02-07 00:00:00.000000Z,P1D,1.5,6.827430534722223
vera4cast,bvre,2021-02-08 00:00:00.000000Z,P1D,1.5,6.889791645833333
vera4cast,bvre,2021-02-09 00:00:00.000000Z,P1D,1.5,7.221319430555556
vera4cast,bvre,2021-02-10 00:00:00.000000Z,P1D,1.5,8.192430506944444
vera4cast,bvre,2021-02-11 00:00:00.000000Z,P1D,1.5,8.962361097222223
vera4cast,bvre,2021-02-12 00:00:00.000000Z,P1D,1.5,9.404374965277778
vera4cast,bvre,2021-02-13 00:00:00.000000Z,P1D,1.5,8.697222208333333
vera4cast,bvre,2021-02-14 00:00:00.000000Z,P1D,1.5,8.319513881944445
vera4cast,bvre,2021-02-15 00:00:00.000000Z,P1D,1.5,8.853263861111111
vera4cast,bvre,2021-02-16 00:00:00.000000Z,P1D,1.5,7.573194423611111
vera4cast,bvre,2021-02-17 00:00:00.000000Z,P1D,1.5,6.664444444444444
vera4cast,bvre,2021-02-18 00:00:00.000000Z,P1D,1.5,8.19146848951049
vera4cast,bvre,2021-02-19 00:00:00.000000Z,P1D,1.5,6.554722208333334
vera4cast,bvre,2021-02-20 00:00:00.000000Z,P1D,1.5,5.797762237762238
vera4cast,bvre,2021-02-21 00:00:00.000000Z,P1D,1.5,6.335594405594406
vera4cast,bvre,2021-02-22 00:00:00.000000Z,P1D,1.5,7.158811181818182
vera4cast,bvre,2021-02-23 00:00:00.000000Z,P1D,1.5,6.033616992907802
vera4cast,bvre,2021-02-24 00:00:00.000000Z,P1D,1.5,6.023541659722222
vera4cast,bvre,2021-02-25 00:00:00.000000Z,P1D,1.5,6.298881111888112
vera4cast,bvre,2021-02-26 00:00:00.000000Z,P1D,1.5,7.602361090277777
vera4cast,bvre,2021-02-27 00:00:00.000000Z,P1D,1.5,7.619720293706294
vera4cast,bvre,2021-02-28 00:00:00.000000Z,P1D,1.5,8.4079166875
vera4cast,bvre,2021-03-01 00:00:00.000000Z,P1D,1.5,8.512708340277777
vera4cast,bvre,2021-03-02 00:00:00.000000Z,P1D,1.5,7.071063843971631
vera4cast,bvre,2021-03-03 00:00:00.000000Z,P1D,1.5,6.710208319444445
vera4cast,bvre,2021-03-04 00:00:00.000000Z,P1D,1.5,6.872340439716312
vera4cast,bvre,2021-03-05 00:00:00.000000Z,P1D,1.5,6.638680555555555
vera4cast,bvre,2021-03-06 00:00:00.000000Z,P1D,1.5,7.320694444444444
vera4cast,bvre,2021-03-07 00:00:00.000000Z,P1D,1.5,7.813776188811189
vera4cast,bvre,2021-03-08 00:00:00.000000Z,P1D,1.5,7.2420769307692305
vera4cast,bvre,2021-03-09 00:00:00.000000Z,P1D,1.5,6.348461538461539
vera4cast,bvre,2021-03-10 00:00:00.000000Z,P1D,1.5,7.080629342657343
vera4cast,bvre,2021-03-11 00:00:00.000000Z,P1D,1.5,7.632587426573426
vera4cast,bvre,2021-03-12 00:00:00.000000Z,P1D,1.5,8.348741265734265
vera4cast,bvre,2021-03-13 00:00:00.000000Z,P1D,1.5,8.402587405594405
vera4cast,bvre,2021-03-14 00:00:00.000000Z,P1D,1.5,8.135763895833334
vera4cast,bvre,2021-03-15 00:00:00.000000Z,P1D,1.5,9.818881125874126
vera4cast,bvre,2021-03-16 00:00:00.000000Z,P1D,1.5,10.941458319444443
vera4cast,bvre,2021-03-17 00:00:00.000000Z,P1D,1.5,9.634755265734263
vera4cast,bvre,2021-03-18 00:00:00.000000Z,P1D,1.5,11.912916666666666
vera4cast,bvre,2021-03-19 00:00:00.000000Z,P1D,1.5,9.383472215277775
vera4cast,bvre,2021-03-20 00:00:00.000000Z,P1D,1.5,9.739160846153846
vera4cast,bvre,2021-03-21 00:00:00.000000Z,P1D,1.5,9.586041645833332
vera4cast,bvre,2021-03-22 00:00:00.000000Z,P1D,1.5,9.331338014084508
vera4cast,bvre,2021-03-23 00:00:00.000000Z,P1D,1.5,11.46965034965035
vera4cast,bvre,2021-03-24 00:00:00.000000Z,P1D,1.5,10.937361125
vera4cast,bvre,2021-03-25 00:00:00.000000Z,P1D,1.5,10.650559391608391
vera4cast,bvre,2021-03-26 00:00:00.000000Z,P1D,1.5,8.319300706293706
vera4cast,bvre,2021-03-27 00:00:00.000000Z,P1D,1.5,8.623472208333334
vera4cast,bvre,2021-03-28 00:00:00.000000Z,P1D,1.5,9.924166666666666
vera4cast,bvre,2021-03-29 00:00:00.000000Z,P1D,1.5,8.220559447552448
vera4cast,bvre,2021-03-30 00:00:00.000000Z,P1D,1.5,10.121468524475524
vera4cast,bvre,2021-03-31 00:00:00.000000Z,P1D,1.5,10.743888895833331
vera4cast,bvre,2021-04-01 00:00:00.000000Z,P1D,1.5,9.193888888888887
vera4cast,bvre,2021-04-02 00:00:00.000000Z,P1D,1.5,9.6172726993007
vera4cast,bvre,2021-04-03 00:00:00.000000Z,P1D,1.5,10.940209776223776
vera4cast,bvre,2021-04-04 00:00:00.000000Z,P1D,1.5,11.309652777777778
vera4cast,bvre,2021-04-05 00:00:00.000000Z,P1D,1.5,12.168943105691056
vera4cast,bvre,2021-04-06 00:00:00.000000Z,P1D,1.5,9.564444444444444
vera4cast,bvre,2021-04-07 00:00:00.000000Z,P1D,1.5,10.478194444444444
vera4cast,bvre,2021-04-08 00:00:00.000000Z,P1D,1.5,10.236458333333331
vera4cast,bvre,2021-04-09 00:00:00.000000Z,P1D,1.5,9.511748251748251
vera4cast,bvre,2021-04-10 00:00:00.000000Z,P1D,1.5,7.697762237762237
vera4cast,bvre,2021-04-11 00:00:00.000000Z,P1D,1.5,3.763239436619718
vera4cast,bvre,2021-04-12 00:00:00.000000Z,P1D,1.5,2.341736111111111
vera4cast,bvre,2021-04-13 00:00:00.000000Z,P1D,1.5,2.196853146853147
vera4cast,bvre,2021-04-14 00:00:00.000000Z,P1D,1.5,2.3557638888888888
vera4cast,bvre,2021-04-15 00:00:00.000000Z,P1D,1.5,1.9503521126760563
vera4cast,bvre,2021-04-16 00:00:00.000000Z,P1D,1.5,2.00027972027972
vera4cast,bvre,2021-04-17 00:00:00.000000Z,P1D,1.5,2.458125
vera4cast,bvre,2021-04-18 00:00:00.000000Z,P1D,1.5,2.486805555555556
vera4cast,bvre,2021-04-19 00:00:00.000000Z,P1D,1.5,2.81875
vera4cast,bvre,2021-04-20 00:00:00.000000Z,P1D,1.5,3.082167832167832
vera4cast,bvre,2021-04-21 00:00:00.000000Z,P1D,1.5,2.812986111111111
vera4cast,bvre,2021-04-22 00:00:00.000000Z,P1D,1.5,2.9118055555555555
vera4cast,bvre,2021-04-23 00:00:00.000000Z,P1D,1.5,3.305804195804196
vera4cast,bvre,2021-04-24 00:00:00.000000Z,P1D,1.5,4.447777777777778
vera4cast,bvre,2021-04-25 00:00:00.000000Z,P1D,1.5,3.819236111111111
vera4cast,bvre,2021-04-26 00:00:00.000000Z,P1D,1.5,3.531944444444445
vera4cast,bvre,2021-04-27 00:00:00.000000Z,P1D,1.5,3.434513888888889
vera4cast,bvre,2021-04-28 00:00:00.000000Z,P1D,1.5,2.7250694444444443
vera4cast,bvre,2021-04-29 00:00:00.000000Z,P1D,1.5,2.824055944055944
vera4cast,bvre,2021-04-30 00:00:00.000000Z,P1D,1.5,2.1751388888888887
vera4cast,bvre,2021-05-01 00:00:00.000000Z,P1D,1.5,2.4425
vera4cast,bvre,2021-05-02 00:00:00.000000Z,P1D,1.5,2.493680555555556
vera4cast,bvre,2021-05-03 00:00:00.000000Z,P1D,1.5,3.298510638297872
vera4cast,bvre,2021-05-04 00:00:00.000000Z,P1D,1.5,2.695434782608696
vera4cast,bvre,2021-05-05 00:00:00.000000Z,P1D,1.5,2.221805555555556
vera4cast,bvre,2021-05-06 00:00:00.000000Z,P1D,1.5,2.350972222222222
vera4cast,bvre,2021-05-07 00:00:00.000000Z,P1D,1.5,2.781328671328671
